State Name,Year,Dist Code,State Code,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha),subdivision,YEAR,JUN,JUL,AUG,SEP
himachal pradesh,2004,631.3,18,7.952,10.912,1313.647,36.775,68.744,1820.787,0,0,0,0,0,0,0,0,0,0.027,0.015,185.715,29.788,63.63,2230.725,0,0,0,2.442,3.371,1434.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.302,3.983,10.285,1.479,0.071,1.02,himachal pradesh,2004,77.9,142.6,208.1,48.8
himachal pradesh,2005,631.3,18,7.937,11.214,1248.036,35.846,36.589,1111.701,0,0,0,0,0,0,0,0,0,0,0,0,29.537,54.306,1976.109,0.333,0.341,500.588,2.523,2.937,1134.356,0.134,0.072,338.054,0.003,0.002,66.667,1.682,2.848,2825.573,0.007,0.003,150,0.381,0.15,161.713,0.964,0.279,298.74,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.083,905.303,1.504,0.525,368.384,0.258,0.252,298.213,0,0,0,6.549,3.412,9.96,1.399,0.086,1.032,himachal pradesh,2005,52.7,317.4,114.2,156.3
himachal pradesh,2006,631.3,18,6.922,12.348,1577.495,36.225,59.65,1619.187,0,0,0,0,0,0,0,0,0,0,0,0,29.904,69.538,2430.112,0.295,0.316,642.125,2.409,3.387,1398.45,0.132,0.102,604.404,0.016,0.006,76.364,2.141,1.107,786.187,0.011,0.009,355,0.38,0.171,269.271,0.89,0.451,340.625,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.108,953.375,1.491,0.774,417.812,0.303,0.592,646.076,0,0,0,6.6,3.272,9.872,1.278,0.088,1.038,himachal pradesh,2006,104.7,256.4,274.2,94
himachal pradesh,2007,631.3,18,7.856,12.146,1519.825,36.659,50.429,1410.71,0,0,0,0,0,0,0,0,0,0,0,0,30.017,68.262,2387.568,0.185,0.248,523.32,2.351,3.069,1334.819,0.147,0.137,608.845,0.005,0.002,83.333,2.393,2.855,1133.506,0.01,0.009,275,0.359,0.128,246.997,0.876,0.358,345.487,0,0,0,0,0,0,0.157,0.039,71.016,0,0,0,0.062,0.104,844.752,0,0,0,0.27,0.585,621.613,0.007,0.003,50,6.755,3.576,10.33,1.337,0.107,1.027,himachal pradesh,2007,97.9,157.2,231.1,84.4
himachal pradesh,2008,631.3,18,7.772,11.829,1343.197,35.997,38.119,1100.75,0,0,0,0,0,0,0,0,0,0.02,0.01,100,29.773,67.665,2396.672,0.228,0.245,700.698,2.26,2.045,928.957,0.073,0.03,182.857,0.001,0,0,2.08,0.908,354.559,0.008,0.007,275,0.329,0.115,218.028,0.888,0.238,283.465,0,0,0,0,0,0,0.07,0.015,33.333,0,0,0,0.074,0.125,971.853,0,0,0,0.234,0.53,584.374,0.004,0.002,50,7.445,3.302,10.748,1.598,0.08,1.048,himachal pradesh,2008,186.7,200.7,229.4,144.9
himachal pradesh,2009,631.3,18,7.619,10.578,1235.482,35.045,32.419,950.791,0,0,0,0,0,0,0,0,0,0.021,0.01,90,29.021,53.024,2117.895,0.221,0.21,439.787,2.102,1.619,791.526,0.061,0.031,225.389,0.001,0,0,0,0,0,0.021,0.013,247.143,0.277,0.023,28.569,0.861,0.232,310.837,0,0,0,0,0,0,0.142,0.036,76.202,0,0,0,0.056,0.043,443.452,0,0,0,0.2,0.416,555.766,0.001,0,0,0,0,0,1.157,0.096,0,himachal pradesh,2009,45.4,168.5,153.3,174.5
himachal pradesh,2010,631.3,18,7.544,11.024,1294.571,34.695,53.471,1531.014,0,0,0,0,0,0,0,0,0,0.02,0.011,113.333,28.167,64.154,2571.699,0.216,0.208,446.337,2.124,2.505,1203.582,0.063,0.057,471.655,0.001,0,0,2.723,3.095,1431.104,0.006,0.005,266.667,0.291,0.092,204.631,0.86,0.427,529.745,0,0,0,0,0,0,0.095,0.026,56.667,0,0,0,0.055,0.078,788.095,1.303,0.628,558.168,0.164,0.371,626.582,0.001,0.001,100,7.536,3.004,10.538,1.601,0.023,0.846,himachal pradesh,2010,106.9,268.9,274.4,188.2
himachal pradesh,2011,631.3,18,7.506,10.864,1276.044,34.518,50.678,1447.1,0,0,0,0,0,0,0,0,0,0.023,0.013,112.5,29.025,61.271,2474.62,0.219,0.245,587.468,2.113,3.006,1498.187,0.062,0.061,452.781,0.001,0,0,0.168,0.925,550.595,0.011,0.011,300,0.289,0.09,196.154,0.912,0.5,558.65,0,0,0,0,0,0,0.104,0.031,54.872,0,0,0,0.054,0.096,835.54,0,0,0,0.196,0.278,404.471,0.002,0.001,100,0,0,0,1.05,0.073,0,himachal pradesh,2011,117.8,162.5,320.3,99.1
himachal pradesh,2012,631.3,18,7.539,11.127,1307.554,35.014,65.653,1905.854,0,0,0,0,0,0,0,0,0,0.244,0.123,298.019,27.598,60.508,2547.738,0.234,0.245,476.957,2.083,3.59,1769.328,0.045,0.041,543.687,0.003,0,0,3.295,4.795,1606.695,0.003,0.002,200,0.265,0.093,387.456,0.894,0.398,407.576,0,0,0,0,0,0,0.093,0.035,74.762,0,0,0,0.062,0.084,839.796,1.286,0.604,562.087,0.183,0.38,621.998,0,0,0,0,0,0,1.106,0.074,0,himachal pradesh,2012,23.4,196.8,299.7,145.4
himachal pradesh,2013,631.3,18,7.311,10.691,1396.907,41.568,32.428,808.357,0,0,0,0,0,0,0,0,0,0.073,0.04,200.238,29.197,59.428,2386.833,0.193,0.177,434.775,2.059,1.87,938.866,0.048,0.044,569.798,0.007,0.003,133.333,0,0,0,0.005,0.003,150,0.179,0.058,203.743,0.846,0.422,423.384,0,0,0,0,0,0,0.109,0.027,30.337,0,0,0,0.053,0.079,700.357,0,0,0,0.144,0.035,88.752,0,0,0,0,0,0,0.698,0,0,himachal pradesh,2013,200.7,204.4,244.1,70.9
himachal pradesh,2014,631.3,18,7.238,11.636,1515.64,34.554,63.922,1880,0,0,0,0,0,0,0,0,0,0.066,0.034,195.201,28.919,50.371,2024.64,0.192,0.189,454.743,2.037,3.647,1847.149,0.039,0.035,549.126,0.002,0,0,3.061,5.392,1878.653,0.004,0.002,150,0.199,0.065,303.509,0.865,0.475,457.554,0,0,0,0,0,0,0.068,0.016,45.446,0,0,0,0.064,0.092,641.19,1.223,0.662,688.078,0.16,0.367,1270.851,0,0,0,0,0,0,1.027,0.081,0,himachal pradesh,2014,46.7,195,152.5,89.9
himachal pradesh,2015,631.3,18,7.161,11.466,1448.306,34.269,60.23,1661.461,0,0,0,0,0,0,0,0,0,0.008,0.004,100,28.082,70.853,2953.834,0.182,0.187,468.482,1.915,3.359,1682.251,0.036,0.036,600,0.005,0.001,50,2.943,5.708,1813.661,0.004,0.003,200,0.013,0.004,183.333,0.833,0.443,436.188,0,0,0,0,0,0,0.08,0.024,59.079,0,0,0,0.056,0.092,1158.428,1.014,0.582,634.611,0.187,0.375,846.554,0,0,0,0,0,0,0.971,0.086,1.107,himachal pradesh,2015,105.6,244.6,195.8,64.7
himachal pradesh,2016,631.3,18,7.084,10.356,1345.463,32.59,33.131,1045.244,0,0,0,0,0,0,0,0,0,0.015,0.008,249.449,26.258,48.345,2127.295,0.185,0.195,598.077,1.995,1.813,937.48,0.045,0.02,216.135,0.001,0,111.111,2.089,0.934,480.293,0.005,0.003,325.83,0.271,0.086,241.769,0.712,0.168,275.126,0,0,0,0,0,0,0.042,0.011,38.7,0,0,0,0.052,0.091,1065.212,0,0,0,0.195,0.479,924.698,0.003,0,13.333,9.775,4.213,13.986,0.985,0,1.029,himachal pradesh,2016,84.7,194.7,236.8,52.5
himachal pradesh,2017,631.3,18,7.161,11.478,1406.924,34.268,60.359,1647.225,0,0,0,0,0,0,0,0,0,0.007,0.006,297.498,28.082,71.112,2930.708,0.181,0.191,646.706,1.914,3.388,1695.088,0.034,0.038,720.081,0.004,0.002,149.445,2.807,5.695,1878.561,0.003,0.004,370.714,0.013,0.005,313.381,0.832,0.455,464.309,0,0,0,0,0,0,0.08,0.024,59.322,0,0,0,0.056,0.092,1177.85,0,0,0,0.187,0.367,892.796,0,0,0,0,0,0,0.987,0.059,0,himachal pradesh,2017,126.5,217.7,214,95.7
jharkhand,1966,914.1666667,15,250.385,104.0733333,402.6566667,5.206666667,1.47,267.4883333,0,0,0,0,0,0,0,0,0,0,0,0,28.03666667,28.795,1029.918333,14.03833333,5.151666667,427.745,3.315,0.713333333,198.7316667,4.836666667,0.76,135.28,5.085,1.268333333,218.81,32.4,-1,-1,0.378333333,0.216666667,593.1216667,2.468333333,0.45,204.96,1.683333333,0.475,195.87,0.001666667,-1,-0.166666667,0,0,0,0,0,0,0.1,0.031666667,52.77833333,0,0,0,13.48166667,-1,-1,1.048333333,3.421666667,3023.081667,0,0,0,1.406666667,7.861666667,9.268333333,2.621666667,0.263333333,-1,jharkhand,1966,232.7,174.1,263.8,87.8
jharkhand,1967,914.1666667,15,275.745,291.19,1052.886667,5.086666667,3.468333333,676.265,0,0,0,0,0,0,0,0,0,0,0,0,32.42166667,44.90166667,1440.156667,16.60166667,10.01333333,547.6883333,3.425,2.516666667,793.9883333,4.636666667,2.218333333,483.7766667,7.853333333,4.05,527.1883333,36.59833333,-1,-1,0.576666667,0.505,874.515,3.195,1.001666667,401.4183333,1.788333333,0.898333333,521.545,0.001666667,-1,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,13.97166667,-1,-1,0.89,1.79,2056.015,0,0,0,1.49,7.826666667,9.316666667,2.561666667,0.33,-1,jharkhand,1967,71.9,283.4,451.3,268.8
jharkhand,1968,914.1666667,15,274.33,319.855,1171.716667,4.113333333,4.776666667,1197.006667,0,0,0,0,0,0,0,0,0,0,0,0,31.37166667,40.48666667,1341.913333,14.53166667,5.648333333,354.635,2.79,1.725,685.755,3.33,1.428333333,435.8083333,6.98,3.748333333,548.4283333,36.04333333,-1,-1,0.41,0.213333333,377.6816667,3.898333333,0.891666667,270.65,1.963333333,0.658333333,310.8316667,0.033333333,-1,-0.5,0,0,0,0,0,0,0.001666667,0,0,0,0,0,15.69166667,-1,-1,1.043333333,3.581666667,3408.088333,0,0,0,1.455,8.115,9.568333333,2.713333333,0.305,-1,jharkhand,1968,272.3,351.8,419.1,97.4
jharkhand,1969,914.1666667,15,280.7616667,246.72,883.1683333,5.303333333,4.555,1113.828333,0,0,0,0,0,0,0,0,0,0,0,0,31.22,34.395,1145.565,14.17,4.605,296.0666667,2.505,1.575,715.5166667,3.33,1.411666667,431.445,6.98,3.748333333,548.4283333,41.67166667,-1,-1,0.298333333,0.236666667,477.5883333,3.705,0.861666667,304.9083333,2.348333333,0.936666667,390.6633333,0.005,-1,-0.333333333,0,0,0,0,0,0,0.205,0.086666667,456.1666667,0,0,0,16.765,-1,-1,1.16,2.753333333,2328.933333,0,0,0,1.401666667,8.228333333,9.628333333,2.56,0.23,-1,jharkhand,1969,130.1,298.9,337.4,209.8
jharkhand,1970,914.1666667,15,279.005,252.785,905.8966667,6.246666667,5.381666667,833.1833333,0,0,0,0,0,0,0,0,0,0,0,0,31.82333333,36.72333333,1195.906667,14.15166667,6.411666667,406.1816667,3.986666667,2.141666667,427.29,6.488333333,4.133333333,632.3583333,6.845,3.081666667,447.9066667,39.68166667,-1,-1,0.351666667,0.213333333,553.5016667,4.035,0.995,315.4966667,2.348333333,0.936666667,390.6633333,0.006666667,-1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,18.3,-1,-1,1.123333333,3.261666667,2906.765,0,0,0,1.255,8.261666667,9.516666667,2.606666667,0.278333333,0.018333333,jharkhand,1970,182.1,299.3,252.8,380.3
jharkhand,1971,914.1666667,15,288.6683333,223.865,816.925,6.898333333,9.853333333,1621.131667,0.606666667,0.21,278.46,0,0,0,0.606666667,0.21,278.46,2.098333333,1.08,507.005,26.54333333,9.546666667,435.8366667,12.12166667,2.933333333,318.8166667,4.136666667,2.273333333,465.0516667,7.211666667,3.073333333,419.715,4.59,3.221666667,836.0983333,35.73166667,2.87,77.08666667,0.411666667,0.318333333,627.9033333,4.31,1.37,393.5583333,2.291666667,0.881666667,370.7233333,0.003333333,-1,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,17.76,-1,-1,1.031666667,2.518333333,2385.048333,0,0.01,0,1.028333333,8.278333333,9.306666667,2.841666667,0.325,0.008333333,jharkhand,1971,269,499.1,520.5,235.9
jharkhand,1972,914.1666667,15,256.0566667,201.7883333,754.1466667,8.698333333,7.923333333,1252.741667,0.265,0.126666667,413.1716667,0,0,0,0.265,0.126666667,413.1716667,1.688333333,0.978333333,542.16,27.26333333,17.235,571.105,12.44,2.73,260.5,4.343333333,1.525,323.1166667,7.98,3.416666667,446.5666667,5.345,3.951666667,721.6883333,47.285,1.466666667,35.22666667,0.341666667,0.281666667,512.2183333,3.071666667,0.826666667,278.2483333,2.266666667,0.793333333,340.58,0.008333333,-1,-0.333333333,0,0,0,0,0,0,0.006666667,0.003333333,83.33333333,0,0,0,17.95,-1,-1,0.888333333,2.128333333,2513.283333,0,0.073333333,0,1.126666667,9.406666667,10.53333333,2.976666667,0.278333333,0.021666667,jharkhand,1972,75.1,248.5,350.7,174.7
jharkhand,1973,914.1666667,15,291.7333333,228.5833333,1068.191667,10.23166667,7.546666667,846.315,0.435,0.156666667,301.1933333,0,0,0,0.435,0.156666667,301.1933333,1.958333333,0.52,488.5,33.11833333,35.00833333,1438.031667,14.495,9.593333333,1877.086667,3.843333333,1.716666667,1974.063333,8.451666667,3.303333333,598.8966667,6.296666667,2.81,471.5016667,-1,2.67,-1,0.4,0.193333333,421.8633333,3.375,0.703333333,244.5433333,4.496666667,2.041666667,402.07,0.001666667,-1,-0.166666667,0.04,0.01,78.78833333,2.306666667,0.835,544.5683333,0,0,0,0.161666667,0.126666667,160.9466667,20.49,3.02,187.4616667,0.94,6.131666667,4673.046667,0,0.288333333,0,1.13,10.37833333,11.50833333,3.428333333,0.295,0.051666667,jharkhand,1973,181.2,223.1,292.4,363.7
jharkhand,1974,914.1666667,15,281.205,210.0233333,1028.68,12.35166667,16.01833333,1244.333333,0.386666667,0.163333333,328.5266667,0,0,0,0.386666667,0.163333333,328.5266667,1.895,0.736666667,582.9816667,31.96333333,25.705,1046.396667,14.05833333,4.721666667,762.5833333,4.245,1.911666667,2082.628333,8.748333333,3.315,618.5883333,5.886666667,2.521666667,564.96,36.775,3.748333333,86.69166667,0.461666667,0.418333333,552.6983333,3.188333333,0.698333333,255.9166667,4.586666667,1.888333333,436.135,0.008333333,-1,-0.333333333,0.028333333,0.021666667,138.8883333,2.928333333,1.331666667,772.87,0,0,0,0,0,0,21.77833333,2.616666667,118.9483333,0.91,2.678333333,3260.661667,0,0.25,0,1.051666667,11.68166667,12.73333333,3.78,0.368333333,0.006666667,jharkhand,1974,65,335.1,332.2,235
jharkhand,1975,914.1666667,15,294.69,275.2333333,1339.835,18.33333333,26.53166667,1450.031667,0.333333333,0.146666667,156.01,0,0,0,0.333333333,0.146666667,156.01,1.923333333,1.165,2066.948333,32.08333333,26.26,967.5766667,16.06833333,6.29,858.715,4.088333333,1.851666667,2789.183333,9.738333333,3.69,481.12,6.143333333,2.195,449.9,29.27833333,4.861666667,360.615,0.848333333,0.838333333,697.7216667,3.245,0.955,378.6866667,5.131666667,1.77,380.3283333,0.003333333,-1,-0.333333333,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,23.81666667,-1,-1,1.068333333,3.193333333,3394.845,0,0.385,0,1.125,17.49333333,18.62,6.021666667,0.433333333,0.025,jharkhand,1975,120.8,467.3,296.6,223.9
jharkhand,1976,914.1666667,15,274.5766667,218.4683333,1125.615,15.36,17.85333333,1131.225,0,0.271666667,0,0,0,0,0,0.271666667,0,-1,0.711666667,-1,32.76666667,29.51666667,1173.53,15.84333333,7.243333333,1222.045,2.835,1.385,2089.198333,6.353333333,2.788333333,560.9266667,4.816666667,2.056666667,519.97,30.09333333,2.58,187.8133333,0.735,0.73,638.415,3.176666667,0.823333333,265.2666667,3.256666667,1.013333333,332.0616667,0.025,-1,-0.5,0.011666667,0.011666667,333.3333333,2.035,0.94,552.1,0.003333333,0.001666667,83.33333333,0.003333333,0.001666667,83.33333333,17.89666667,0.778333333,44.52,1.166666667,3.55,1422.221667,0,0.175,0,1.068333333,15.96833333,17.03666667,5.383333333,0.341666667,0.043333333,jharkhand,1976,106.8,296.8,263,394.5
jharkhand,1977,914.1666667,15,290.84,299.8783333,1404.493333,15.45666667,16.89833333,996.1916667,0,0.378333333,0,0,0,0,0,0.378333333,0,-1,0.693333333,-1,27.7,13.77166667,624.8316667,15.49333333,8.061666667,1708.821667,3.67,1.845,2450.66,7.491666667,3.723333333,827.79,5.041666667,2.615,567.56,54.99666667,2.825,141.145,0.735,0.73,638.415,2.538333333,0.608333333,248.905,3.256666667,1.013333333,332.0616667,0.043333333,-1,-0.333333333,0.011666667,0.01,166.6666667,2.771666667,1.12,588.8933333,0,0,0,0,0,0,19.20333333,1.311666667,47.27166667,1,4.233333333,1763.888333,0,0.128333333,0,1.095,15.22333333,16.31333333,5.196666667,0.358333333,0.041666667,jharkhand,1977,284.2,462.6,318.5,186.6
jharkhand,1978,914.1666667,15,290.5,279.3333333,1002.478333,14.33333333,17.66666667,1157.586667,0,0,0,0,0,0,0,0,0,0,0,0,28.66666667,23,762.3033333,15.52,9.051666667,647.0616667,3.833333333,1.833333333,250,7.5,4.166666667,491.7466667,5.4,0.291666667,175.7983333,33.19166667,-1,-1,0.78,0.86,868.2083333,2.6,0.618333333,257.1883333,3.815,1.416666667,302.765,0.005,-1,-0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,18.95833333,-1,-1,1,3.616666667,1508.333333,0,0,0,1.021666667,14.09666667,15.11333333,4.785,0.35,0.013333333,jharkhand,1978,287,255.9,345,380.2
jharkhand,1979,914.1666667,15,256,145.6666667,495.9983333,11.83333333,10.66666667,918.1816667,0,0,0,0,0,0,0,0,0,0,0,0,28.16666667,21.5,811.0366667,14.26666667,5.548333333,424.8766667,2.333333333,0.833333333,291.6666667,5,1.666666667,301.85,4.176666667,1.756666667,485.8033333,26.88166667,-1,-1,0.481666667,0.22,291.7616667,2.035,0.383333333,237.6533333,2.686666667,0.718333333,255.225,0.003333333,-1,-0.333333333,0,0,0,0,0,0,0.988333333,0.441666667,377.045,0,0,0,13.39666667,-1,-1,1,2.45,1125,0,0,0,1.015,13.055,14.07166667,4.396666667,0.381666667,0.046666667,jharkhand,1979,129.9,289,176.8,135.6
jharkhand,1980,914.1666667,15,292.5,266.5,961.5633333,12.66666667,14.33333333,1161.52,0,0,0,0,0,0,0,0,0,0,0,0,27.83333333,26.5,865.5633333,15.25166667,9.153333333,597.0166667,3.166666667,2.333333333,494.445,5.833333333,3.666666667,578.6316667,5.331666667,2.861666667,590.4033333,30.48,12.535,401.92,0.513333333,0.713333333,1326.795,2.331666667,0.683333333,318.21,2.818333333,0.933333333,284.23,0.001666667,-1,-0.166666667,0,0,0,0,0,0,0,0,0,0.001666667,0,0,16.305,5.935,382.9716667,0.75,2.3,1508.333333,0,0,0,1.111666667,14.44,15.54666667,4.76,0.448333333,0.021666667,jharkhand,1980,273.2,352.8,283.9,235.1
jharkhand,1981,914.1666667,15,272.3333333,175.6666667,619.475,9.666666667,9.5,768.6033333,0,0,0,0,0,0,0,0,0,0,0,0,28.5,21.16666667,693.5766667,15.11833333,6.62,466.395,2.5,1.833333333,458.3333333,4.333333333,3,681.3133333,4.158333333,2.69,619.0183333,26.97,12.97166667,439.285,0.678333333,0.49,626.99,2.098333333,0.566666667,277.195,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.68833333,4.921666667,349.6933333,1.018333333,3.066666667,3327.821667,0,0,0,0.891666667,13.72833333,14.615,4.551666667,0.37,0.02,jharkhand,1981,145.1,360.7,228.3,191.8
jharkhand,1982,914.1666667,15,234.1366667,121.7266667,498.0933333,11.70333333,12.505,966.6516667,0,0,0,0,0,0,0,0,0,0,0,0,24.40833333,19.945,872.8166667,12.45333333,6.171666667,461.5266667,2.07,0.93,395.0733333,5.096666667,3.351666667,731.1933333,4.413333333,3.6,940.6283333,24.56833333,10.09666667,415.7833333,0.951666667,0.673333333,484.4366667,2.118333333,0.751666667,336.29,2.906666667,1.121666667,308.27,0.03,-1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0.84,1.465,2495.96,0,0,0,0.901666667,13.23833333,14.13833333,4.895,0.348333333,0.011666667,jharkhand,1982,188.2,183.6,363.4,119.3
jharkhand,1983,914.1666667,15,251.0283333,249.785,979.4966667,12.70333333,14.64333333,1123.091667,0,0,0,0,0,0,0,0,0,0,0,0,25.22666667,25.65666667,891.1633333,13.44166667,9.546666667,663.1333333,2.991666667,1.723333333,435.115,5.581666667,3.893333333,753.035,4.743333333,3.471666667,806.5183333,27.74666667,12.57666667,445.285,0.888333333,0.928333333,775.8883333,2.615,1.358333333,594.4833333,2.881666667,1.426666667,538.5916667,0.033333333,-1,-0.333333333,0,0,0,0,0,0,0,0,0,0.02,0.01,377.7766667,16.17166667,6.935,475.7383333,0.763333333,2.656666667,3389.538333,0,0,0,0.918333333,14,14.92,5.013333333,0.365,0.016666667,jharkhand,1983,133.2,283.4,243.9,312.5
jharkhand,1984,914.1666667,15,259.81,242.25,927.605,11.87666667,14.26,1229.595,0,0,0,0,0,0,0,0,0,0,0,0,21.48666667,12.8,547.2433333,11.785,8.493333333,680.31,2.725,1.326666667,348.2,4.878333333,2.216666667,457.475,3.985,3.081666667,807.4866667,26.22666667,11.93833333,481.7516667,0.858333333,0.94,1039.058333,2.411666667,0.888333333,303.5416667,2.735,0.961666667,383.1566667,0.021666667,-1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,13.72166667,6.178333333,451.84,0.773333333,2.578333333,3570.333333,0,0,0,0.813333333,13.33833333,14.15333333,5.333333333,0.408333333,0.006666667,jharkhand,1984,483,352.6,389.6,156.8
jharkhand,1985,914.1666667,15,265.2216667,250.7,946.7966667,11.96,13.49833333,1129.766667,0,0,0,0,0,0,0,0,0,0,0,0,22.835,21.97333333,987.8066667,12.31333333,9.213333333,770.3166667,2.648333333,1.521666667,414.4866667,5.32,2.976666667,646.1183333,4.188333333,2.701666667,676.815,27.28166667,13.69,512.0183333,0.736666667,0.653333333,684.815,2.293333333,0.835,360.16,2.811666667,1.098333333,383.7016667,0.001666667,-1,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,13.845,5.961666667,426.5316667,0.71,1.691666667,2389.978333,0,0,0,0.91,13.90833333,14.815,5.245,0.388333333,0.023333333,jharkhand,1985,131.2,338,312.6,216.6
jharkhand,1986,914.1666667,15,257.7983333,220.295,885.9133333,11.63166667,15.225,1255.238333,0,0,0,0,0,0,0,0,0,0,0,0,20.63333333,17.02833333,865.3583333,10.63666667,5.475,597.365,2.951666667,1.841666667,569.5666667,5.87,4.265,610.9783333,4.5,4.7,1366.18,25.49,14.57333333,510.5383333,0.706666667,0.676666667,904.6433333,2.03,0.91,403.8066667,2.776666667,1.131666667,513.3666667,0.008333333,-1,-0.5,0,0,0,0,0,0,0,0,0,0.135,0.066666667,245.6133333,13.375,5.958333333,418.3733333,0.655,1.43,1785.88,0,0,0,0.846666667,13.84833333,14.69333333,5.481666667,0.391666667,-1,jharkhand,1986,253,352.2,212.9,188.5
jharkhand,1987,914.1666667,15,255.655,217.7133333,839.6316667,11.32,13.755,1194.473333,0,0,0,0,0,0,0,0,0,0,0,0,20.07333333,14.43,661.3133333,9.933333333,5.686666667,631.8366667,2.958333333,1.713333333,447.4166667,5.588333333,3.82,667.555,4.648333333,5.176666667,1228.478333,24.56333333,-1,-1,0.82,0.746666667,864.6833333,2.231666667,0.816666667,377.5666667,2.613333333,1.303333333,605.62,0.001666667,-1,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,13.44833333,-1,-1,0.655,1.43,1785.88,0,0,0,0.83,13.79166667,14.62,5.428333333,0.435,0,jharkhand,1987,93.1,410.8,371.1,299.1
jharkhand,1988,914.1666667,15,260.5066667,247.6,906.5583333,9.096666667,9.823333333,1102.546667,0.213333333,0,0,0,0,0,0.213333333,0,0,1.316666667,0.876666667,620.7833333,20.08,16.10333333,797.0766667,10.45833333,5.23,553.255,2.066666667,0.856666667,339.5783333,3.66,1.893333333,508.4066667,3.73,2.98,873.4316667,23.21666667,-1,-1,0.706666667,0.716666667,671.6733333,2.183333333,0.54,254.8733333,2.118333333,1.098333333,408.0316667,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.20833333,-1,-1,0.665,1.631666667,2538.998333,0,0,0,0.821666667,11.485,12.30833333,5.158333333,0.395,-1,jharkhand,1988,302.8,273.6,276.1,128.1
